,Unnamed: 0,Month,DayofMonth,DayOfWeek,SchedDepTime,Carrier,TailNum,DepDelay,Origin,Distance
496,496,1,3,4,20,WN,N713SW,62,MDW,1
497,497,1,3,4,20,WN,N751SW,224,MDW,2
498,498,1,3,4,13,WN,N763SW,38,MDW,2
499,499,1,3,4,16,WN,N279WN,18,MDW,2
500,500,1,3,4,18,WN,N253WN,12,MDW,2
501,501,1,3,4,9,WN,N623SW,14,MDW,2
502,502,1,3,4,11,WN,N263WN,35,MDW,2
503,503,1,3,4,22,WN,N417WN,80,MDW,2
504,504,1,3,4,19,WN,N689SW,22,MDW,1
505,505,1,3,4,22,WN,N658SW,69,MDW,1
506,506,1,3,4,9,WN,N779SW,69,MDW,1
507,507,1,3,4,12,WN,N902WN,27,MDW,1
508,508,1,3,4,15,WN,N699SW,77,MDW,1
509,509,1,3,4,16,WN,N374SW,181,MDW,1
510,510,1,3,4,20,WN,N353SW,17,MDW,1
511,511,1,3,4,22,WN,N340LV,101,MDW,1
512,512,1,3,4,7,WN,N750SA,22,MDW,1
513,513,1,3,4,17,WN,N341SW,8,MDW,1
514,514,1,3,4,14,WN,N339SW,24,MDW,1
515,515,1,3,4,18,WN,N776WN,28,MDW,1
516,516,1,3,4,21,WN,N780SW,49,MDW,2
517,517,1,3,4,13,WN,N711HK,25,MDW,2
518,518,1,3,4,10,WN,N411WN,16,MDW,2
519,519,1,3,4,7,WN,N485WN,13,MDW,2
520,520,1,3,4,15,WN,N239WN,61,MDW,2
521,521,1,3,4,18,WN,N410WN,60,MDW,2
522,522,1,3,4,12,WN,N502SW,38,MDW,1
523,523,1,3,4,8,WN,N713SW,19,MDW,1
524,524,1,3,4,19,WN,N523SW,43,MDW,1
525,525,1,3,4,17,WN,N494WN,46,MDW,1
526,526,1,3,4,10,WN,N785SW,20,MDW,1
527,527,1,3,4,15,WN,N357SW,47,MDW,1
528,528,1,3,4,22,WN,N528SW,58,MDW,1
529,529,1,3,4,14,WN,N798SW,12,MDW,3
530,530,1,3,4,18,WN,N457WN,26,MDW,3
531,531,1,3,4,10,WN,N255WN,14,MDW,3
532,532,1,3,4,20,WN,N717SA,95,MDW,3
533,533,1,3,4,7,WN,N550WN,35,MDW,3
534,534,1,3,4,7,WN,N793SA,27,MDW,2
535,535,1,3,4,21,WN,N332SW,51,MDW,2
536,536,1,3,4,9,WN,N716SW,56,MDW,2
537,537,1,3,4,15,WN,N497WN,30,MDW,2
538,538,1,3,4,12,WN,N514SW,34,MDW,2
539,539,1,3,4,18,WN,N280WN,10,MDW,2
540,540,1,3,4,22,WN,N299WN,67,MDW,2
541,541,1,3,4,15,WN,N294WN,99,MDW,2
542,542,1,3,4,20,WN,N201LV,24,MDW,2
543,543,1,3,4,7,WN,N672SW,7,MDW,2
544,544,1,3,4,17,WN,N726SW,29,MDW,1
545,545,1,3,4,22,WN,N486WN,67,MDW,1
546,546,1,3,4,13,WN,N334SW,75,MDW,1
547,547,1,3,4,8,WN,N612SW,10,MDW,1
548,548,1,3,4,10,WN,N215WN,88,MDW,2
549,549,1,3,4,16,WN,N243WN,30,MDW,2
550,550,1,3,4,13,WN,N724SW,23,MDW,2
551,551,1,3,4,19,WN,N734SA,25,MDW,2
552,552,1,3,4,19,WN,N513SW,236,MDW,2
553,553,1,3,4,8,WN,N346SW,60,MDW,2
554,554,1,3,4,21,WN,N723SW,67,MDW,4
555,555,1,3,4,18,WN,N251WN,8,MDW,4
556,556,1,3,4,11,WN,N753SW,8,MDW,4
557,557,1,3,4,16,WN,N264LV,11,MDW,4
558,558,1,3,4,21,WN,N297WN,10,MDW,4
559,559,1,3,4,12,WN,N788SA,16,MDW,4
560,560,1,3,4,7,WN,N400WN,35,MDW,4
561,561,1,3,4,8,WN,N765SW,70,MDW,4
562,562,1,3,4,15,WN,N403WN,17,MDW,4
563,563,1,3,4,9,WN,N404WN,23,MDW,4
564,564,1,3,4,20,WN,N454WN,46,MDW,4
565,565,1,3,4,15,WN,N446WN,38,MDW,4
566,566,1,3,4,7,WN,N473WN,37,MDW,4
567,567,1,3,4,21,WN,N435WN,16,MDW,4
568,568,1,3,4,15,WN,N476WN,33,MDW,4
569,569,1,3,4,12,WN,N901WN,63,MDW,4
570,570,1,3,4,14,WN,N415WN,14,MDW,4
571,571,1,3,4,18,WN,N416WN,13,MDW,4
572,572,1,3,4,15,WN,N502SW,60,MDW,2
573,573,1,3,4,8,WN,N511SW,31,MDW,1
574,574,1,3,4,11,WN,N525SW,33,MDW,1
575,575,1,3,4,18,WN,N628SW,72,MDW,1
576,576,1,3,4,13,WN,N704SW,97,MDW,1
577,577,1,3,4,22,WN,N246LV,26,MDW,1
578,578,1,3,4,9,WN,N636WN,30,MDW,1
579,579,1,3,4,10,WN,N528SW,25,MDW,1
580,580,1,3,4,20,WN,N399WN,12,MDW,1
581,581,1,3,4,16,WN,N507SW,75,MDW,1
582,582,1,3,4,17,WN,N504SW,54,MDW,1
583,583,1,3,4,13,WN,N242WN,33,MDW,2
584,584,1,3,4,7,WN,N706SW,6,MDW,2
585,585,1,3,4,21,WN,N231WN,54,MDW,2
586,586,1,3,4,14,WN,N469WN,14,MDW,2
587,587,1,3,4,9,WN,N239WN,20,MDW,2
588,588,1,3,4,11,WN,N470WN,60,MDW,2
589,589,1,3,4,18,WN,N481WN,54,MDW,2
590,590,1,3,4,20,WN,N746SW,109,MDW,2
591,591,1,3,4,21,WN,N407WN,88,MDW,2
592,592,1,3,4,7,WN,N422WN,10,MDW,2
593,593,1,3,4,19,WN,N674AA,44,MDW,2
594,594,1,3,4,14,WN,N458WN,32,MDW,2
595,595,1,3,4,11,WN,N761RR,23,MDW,2
596,596,1,3,4,14,WN,N274WN,13,MDW,2
597,597,1,3,4,10,WN,N758SW,49,MDW,4
598,598,1,3,4,12,WN,N739GB,137,MDW,4
599,599,1,3,4,21,WN,N411WN,67,MDW,4
600,600,1,3,4,14,WN,N479WN,73,MDW,4
601,601,1,3,4,10,WN,N506SW,25,MDW,1
602,602,1,3,4,13,WN,N440LV,114,MDW,1
603,603,1,3,4,18,WN,N658SW,66,MDW,1
604,604,1,3,4,7,WN,N374SW,9,MDW,1
605,605,1,3,4,22,WN,N523SW,84,MDW,1
606,606,1,3,4,16,WN,N205WN,101,MDW,1
607,607,1,3,4,14,WN,N754SW,15,MDW,2
608,608,1,3,4,20,WN,N298WN,86,MDW,2
609,609,1,3,4,9,WN,N766SW,20,MDW,4
610,610,1,3,4,19,WN,N255WN,46,MDW,4
611,611,1,3,4,16,WN,N211WN,8,MDW,2
612,612,1,3,4,13,WN,N900WN,20,MDW,2
613,613,1,3,4,19,WN,N733SA,122,MDW,2
614,614,1,3,4,18,WN,N209WN,57,MDW,2
615,615,1,3,4,6,WN,N347SW,18,MDW,2
616,616,1,3,4,10,WN,N446WN,20,MDW,2
617,617,1,3,4,22,WN,N459WN,30,MDW,2
618,618,1,3,4,9,WN,N483WN,18,MDW,3
619,619,1,3,4,7,WN,N495WN,11,MDW,3
620,620,1,3,4,16,WN,N430WN,58,MDW,3
621,621,1,3,4,21,WN,N216WR,76,MDW,3
622,622,1,3,4,18,WN,N420WN,32,MDW,3
623,623,1,3,4,13,WN,N723SW,25,MDW,3
624,624,1,3,4,22,WN,N208WN,64,MDW,3
625,625,1,3,4,11,WN,N732SW,28,MDW,3
626,626,1,3,4,21,WN,N488WN,56,MDW,1
627,627,1,3,4,8,WN,N402WN,20,MDW,1
628,628,1,3,4,16,WN,N651SW,27,MDW,1
629,629,1,3,4,12,WN,N430WN,32,MDW,1
630,630,1,3,4,18,WN,N208WN,57,MDW,1
631,631,1,3,4,21,WN,N623SW,84,MDW,2
632,632,1,3,4,13,WN,N447WN,18,MDW,2
633,633,1,3,4,19,WN,N451WN,38,MDW,2
634,634,1,3,4,16,WN,N411WN,40,MDW,2
635,635,1,3,4,13,WN,N657SW,19,MDW,2
636,636,1,3,4,21,WN,N551WN,43,MDW,2
637,637,1,3,4,8,WN,N269WN,21,MDW,2
638,638,1,3,4,15,WN,N265WN,48,MDW,4
639,639,1,3,4,20,WN,N310SW,63,MDW,3
640,640,1,3,4,10,WN,N374SW,143,MDW,3
641,641,1,3,4,13,WN,N718SW,61,MDW,4
642,642,1,3,4,7,WN,N213WN,50,MDW,4
643,643,1,3,4,9,WN,N729SW,54,MDW,4
644,644,1,3,4,15,WN,N254WN,27,MDW,4
645,645,1,3,4,19,WN,N754SW,58,MDW,4
646,646,1,3,4,8,WN,N272WN,32,MDW,3
647,647,1,3,4,19,WN,N294WN,147,MDW,3
648,648,1,3,4,21,WN,N764SW,106,MDW,1
649,649,1,3,4,7,WN,N369SW,13,MDW,1
650,650,1,3,4,18,WN,N232WN,40,MDW,1
651,651,1,3,4,14,WN,N725SW,29,MDW,1
652,652,1,3,4,11,WN,N392SW,15,MDW,1
653,653,1,3,4,20,WN,N205WN,100,MDW,4
654,654,1,3,4,11,WN,N231WN,30,MDW,4
655,655,1,3,4,8,WN,N209WN,29,MDW,4
656,656,1,3,4,20,WN,N478WN,136,MDW,4
657,657,1,3,4,14,WN,N761RR,271,MDW,4
658,658,1,3,4,10,WN,N751SW,209,MDW,4
659,659,1,3,4,8,WN,N275WN,49,MDW,4
660,660,1,3,4,19,WN,N900WN,45,MDW,4
661,661,1,3,4,10,WN,N750SA,59,MDW,3
662,662,1,3,4,17,WN,N461WN,45,MDW,3
663,663,1,3,4,20,WN,N469WN,82,MDW,4
664,664,1,3,4,9,WN,N201LV,15,MDW,4
665,665,1,3,4,10,WN,N652SW,98,MDW,1
666,666,1,3,4,18,WN,N741SA,7,MDW,1
667,667,1,3,4,22,WN,N278WN,43,MDW,1
668,668,1,3,4,19,WN,N651SW,39,MDW,1
669,669,1,3,4,7,WN,N293,9,MDW,1
670,670,1,3,4,9,WN,N522SW,17,MDW,1
671,671,1,3,4,17,WN,N514SW,59,MDW,1
672,672,1,3,4,14,WN,N348SW,50,MDW,1
673,673,1,3,4,18,WN,N330SW,26,MDW,2
674,674,1,3,4,9,WN,N710SW,26,MDW,2
675,675,1,3,4,14,WN,N433LV,22,MDW,2
676,676,1,3,4,21,WN,N432WN,91,MDW,2
677,677,1,3,4,7,WN,N751SW,14,MDW,2
678,678,1,3,4,17,WN,N440LV,136,MDW,2
679,679,1,3,4,11,WN,N499WN,20,MDW,2
680,680,1,3,4,12,WN,N460WN,44,MDW,3
681,681,1,3,4,19,WN,N779SW,90,MDW,3
682,682,1,3,4,12,WN,N482WN,26,MHT,1
683,683,1,3,4,8,WN,N268WN,16,MHT,1
684,684,1,3,4,11,WN,N422WN,34,MHT,1
685,685,1,3,4,22,WN,N674AA,41,MHT,1
686,686,1,3,4,15,WN,N225WN,27,MHT,1
687,687,1,3,4,18,WN,N458WN,40,MHT,1
688,688,1,3,4,16,WN,N308SA,23,MHT,1
689,689,1,3,4,14,WN,N257WN,59,MHT,1
690,690,1,3,4,7,WN,N466WN,69,MHT,5
691,691,1,3,4,12,WN,N235WN,31,MHT,3
692,692,1,3,4,10,WN,N419WN,25,MHT,3
693,693,1,3,4,17,WN,N291WN,139,MHT,3
694,694,1,3,4,22,WN,N606SW,137,MHT,3
695,695,1,3,4,11,WN,N679AA,43,MHT,2
696,696,1,3,4,21,WN,N462WN,14,MHT,2
697,697,1,3,4,18,WN,N713SW,34,MHT,2
698,698,1,3,4,15,WN,N761RR,38,MHT,2
699,699,1,3,4,7,WN,N201LV,7,MHT,2
700,700,1,3,4,17,WN,N604SW,70,MHT,1
701,701,1,3,4,15,WN,N347SW,7,MHT,1
702,702,1,3,4,7,WN,N677AA,16,MHT,1
703,703,1,3,4,10,WN,N771SA,30,MHT,1
704,704,1,3,4,13,WN,N290WN,50,MHT,1
705,705,1,3,4,19,WN,N790SW,9,MHT,1
706,706,1,3,4,17,WN,N757LV,17,MHT,5
707,707,1,3,4,8,WN,N221WN,111,MHT,3
708,708,1,3,4,14,WN,N368SW,32,MHT,3
709,709,1,3,4,12,WN,N781WN,89,MSY,1
710,710,1,3,4,9,WN,N643SW,12,MSY,2
711,711,1,3,4,9,WN,N626SW,14,MSY,1
712,712,1,3,4,16,WN,N295WN,81,MSY,1
713,713,1,3,4,12,WN,N222WN,10,MSY,1
714,714,1,3,4,13,WN,N664WN,6,MSY,2
715,715,1,3,4,14,WN,N677AA,95,MSY,1
716,716,1,3,4,20,WN,N357SW,37,MSY,1
717,717,1,3,4,21,WN,N724SW,18,MSY,1
718,718,1,3,4,12,WN,N426WN,101,MSY,1
719,719,1,3,4,17,WN,N274WN,23,MSY,1
720,720,1,3,4,10,WN,N523SW,12,MSY,1
721,721,1,3,4,17,WN,N490WN,10,MSY,4
722,722,1,3,4,14,WN,N625SW,17,MSY,2
723,723,1,3,4,21,WN,N693SW,12,MSY,2
724,724,1,3,4,17,WN,N305SW,55,MSY,2
725,725,1,3,4,13,WN,N550WN,54,MSY,3
726,726,1,3,4,13,WN,N427WN,86,MSY,1
727,727,1,3,4,7,WN,N711HK,8,MSY,1
728,728,1,3,4,11,WN,N631SW,53,OAK,2
729,729,1,3,4,20,WN,N727SW,18,OAK,2
730,730,1,3,4,12,WN,N774SW,32,OAK,4
731,731,1,3,4,11,WN,N306SW,41,OAK,2
732,732,1,3,4,20,WN,N479WN,18,OAK,2
733,733,1,3,4,17,WN,N489WN,17,OAK,1
734,734,1,3,4,19,WN,N682SW,65,OAK,1
735,735,1,3,4,15,WN,N413WN,17,OAK,1
736,736,1,3,4,12,WN,N400WN,54,OAK,1
737,737,1,3,4,21,WN,N235WN,36,OAK,1
738,738,1,3,4,10,WN,N682SW,8,OAK,1
739,739,1,3,4,16,WN,N605SW,68,OAK,1
740,740,1,3,4,18,WN,N771SA,26,OAK,1
741,741,1,3,4,13,WN,N602SW,23,OAK,1
742,742,1,3,4,20,WN,N705SW,89,OAK,1
743,743,1,3,4,21,WN,N601WN,56,OAK,1
744,744,1,3,4,9,WN,N708SA,12,OAK,1
745,745,1,3,4,14,WN,N441WN,12,OAK,2
746,746,1,3,4,17,WN,N445WN,50,OAK,2
747,747,1,3,4,20,WN,N720WN,60,OAK,2
748,748,1,3,4,7,WN,N656SW,12,OAK,2
749,749,1,3,4,11,WN,N640SW,16,OAK,2
750,750,1,3,4,20,WN,N223WN,135,OAK,2
751,751,1,3,4,10,WN,N777QC,29,OAK,2
752,752,1,3,4,16,WN,N268WN,60,OAK,4
753,753,1,3,4,15,WN,N473WN,83,OAK,1
754,754,1,3,4,21,WN,N683SW,74,OAK,1
755,755,1,3,4,13,WN,N799SW,37,OAK,1
756,756,1,3,4,20,WN,N788SA,74,OAK,1
757,757,1,3,4,14,WN,N766SW,69,OAK,1
758,758,1,3,4,12,WN,N267WN,15,OAK,1
759,759,1,3,4,16,WN,N784SW,35,OAK,1
760,760,1,3,4,17,WN,N282WN,17,OAK,1
761,761,1,3,4,22,WN,N787SA,22,OAK,1
762,762,1,3,4,18,WN,N434WN,31,OAK,1
763,763,1,3,4,12,WN,N283WN,9,OAK,1
764,764,1,3,4,9,WN,N311SW,28,OAK,1
765,765,1,3,4,16,WN,N364SW,21,OAK,1
766,766,1,3,4,20,WN,N359SW,15,OAK,1
767,767,1,3,4,9,WN,N326SW,7,OAK,1
768,768,1,3,4,18,WN,N384SW,51,OAK,1
769,769,1,3,4,14,WN,N708SA,26,OAK,1
770,770,1,3,4,21,WN,N274WN,81,OAK,1
771,771,1,3,4,19,WN,N605SW,67,OAK,1
772,772,1,3,4,16,WN,N684WN,90,OAK,1
773,773,1,3,4,17,WN,N632SW,31,OAK,1
774,774,1,3,4,11,WN,N647SW,22,OAK,1
775,775,1,3,4,8,WN,N780SW,8,OAK,1
776,776,1,3,4,18,WN,N667SW,27,OAK,1
777,777,1,3,4,19,WN,N654SW,35,OAK,1
778,778,1,3,4,8,WN,N354SW,19,OAK,3
779,779,1,3,4,14,WN,N465WN,53,OAK,3
780,780,1,3,4,15,WN,N432WN,54,OAK,4
781,781,1,3,4,13,WN,N733SA,108,OAK,4
782,782,1,3,4,18,WN,N426WN,148,OAK,4
783,783,1,3,4,15,WN,N669SW,11,OAK,1
784,784,1,3,4,20,WN,N795SW,75,OAK,1
785,785,1,3,4,21,WN,N629SW,87,OAK,1
786,786,1,3,4,18,WN,N460WN,67,OAK,1
787,787,1,3,4,13,WN,N328SW,38,OAK,1
788,788,1,3,4,19,WN,N636WN,42,OAK,1
789,789,1,3,4,16,WN,N654SW,10,OAK,1
790,790,1,3,4,17,WN,N328SW,53,OAK,2
791,791,1,3,4,7,WN,N331SW,6,OAK,2
792,792,1,3,4,22,WN,N423WN,83,OAK,2
793,793,1,3,4,20,WN,N476WN,42,OAK,2
794,794,1,3,4,13,WN,N292WN,7,OAK,2
795,795,1,3,4,21,WN,N378SW,100,OAK,2
796,796,1,3,4,17,WN,N248WN,17,OAK,2
797,797,1,3,4,13,WN,N214WN,17,OAK,2
798,798,1,3,4,19,WN,N304SW,120,OAK,2
799,799,1,3,4,12,WN,N207WN,44,OAK,2
800,800,1,3,4,17,WN,N752SW,82,OAK,1
801,801,1,3,4,21,WN,N706SW,10,OAK,1
802,802,1,3,4,8,WN,N350SW,8,OAK,1
803,803,1,3,4,13,WN,N601WN,35,OAK,1
804,804,1,3,4,17,WN,N474WN,46,OAK,1
805,805,1,3,4,13,WN,N773SA,7,OAK,1
806,806,1,3,4,15,WN,N270WN,27,OAK,1
807,807,1,3,4,10,WN,N655WN,18,OAK,1
808,808,1,3,4,12,WN,N473WN,33,OAK,1
809,809,1,3,4,18,WN,N361SW,28,OAK,1
810,810,1,3,4,20,WN,N489WN,15,OAK,1
811,811,1,3,4,14,WN,N466WN,51,OAK,1
812,812,1,3,4,17,WN,N795SW,31,OAK,1
813,813,1,3,4,8,WN,N455WN,8,OAK,1
814,814,1,3,4,21,WN,N224WN,46,OAK,1
815,815,1,3,4,15,WN,N281WN,48,OAK,2
816,816,1,3,4,12,WN,N336SW,38,OAK,2
817,817,1,3,4,18,WN,N337SW,25,OAK,2
818,818,1,3,4,17,WN,N315SW,50,OAK,2
819,819,1,3,4,21,WN,N273WN,58,OAK,2
820,820,1,3,4,13,WN,N782SA,25,OAK,2
821,821,1,3,4,21,WN,N487WN,50,OAK,2
822,822,1,3,4,11,WN,N219WN,24,OAK,2
823,823,1,3,4,17,WN,N739GB,61,OAK,2
824,824,1,3,4,19,WN,N422WN,7,OAK,1
825,825,1,3,4,22,WN,N771SA,13,OAK,1
826,826,1,3,4,17,WN,N292WN,46,OAK,1
827,827,1,3,4,13,WN,N758SW,65,OAK,1
828,828,1,3,4,15,WN,N434WN,40,OAK,1
829,829,1,3,4,19,WN,N744SW,34,OAK,2
830,830,1,3,4,9,WN,N225WN,8,OKC,3
831,831,1,3,4,17,WN,N640SW,6,OKC,1
832,832,1,3,4,20,WN,N394SW,10,OKC,1
833,833,1,3,4,20,WN,N679AA,38,OKC,1
834,834,1,3,4,13,WN,N528SW,7,OKC,1
835,835,1,3,4,19,WN,N507SW,74,OKC,1
836,836,1,3,4,14,WN,N496WN,7,OKC,2
837,837,1,3,4,19,WN,N677AA,19,OKC,1
838,838,1,3,4,17,WN,N683SW,52,OKC,2
839,839,1,3,4,14,WN,N362SW,58,OKC,2
840,840,1,3,4,17,WN,N627SW,28,OKC,1
841,841,1,3,4,18,WN,N673AA,6,OMA,3
842,842,1,3,4,20,WN,N658SW,63,OMA,1
843,843,1,3,4,9,WN,N374SW,7,OMA,1
844,844,1,3,4,15,WN,N440LV,108,OMA,1
845,845,1,3,4,12,WN,N334SW,16,OMA,1
846,846,1,3,4,18,WN,N205WN,95,OMA,1
847,847,1,3,4,20,WN,N797MX,100,OMA,3
848,848,1,3,4,12,WN,N506SW,23,OMA,3
849,849,1,3,4,7,WN,N630WN,8,OMA,3
850,850,1,3,4,19,WN,N622SW,65,OMA,1
851,851,1,3,4,11,WN,N495WN,27,ONT,4
852,852,1,3,4,15,WN,N660SW,28,ONT,1
853,853,1,3,4,17,WN,N455WN,63,ONT,1
854,854,1,3,4,10,WN,N472WN,53,ONT,1
855,855,1,3,4,21,WN,N259WN,20,ONT,1
856,856,1,3,4,13,WN,N318SW,10,ONT,1
857,857,1,3,4,18,WN,N600WN,25,ONT,1
858,858,1,3,4,19,WN,N321SW,26,ONT,1
859,859,1,3,4,13,WN,N432WN,12,ONT,1
860,860,1,3,4,16,WN,N337SW,9,ONT,1
861,861,1,3,4,15,WN,N328SW,66,ONT,1
862,862,1,3,4,21,WN,N636WN,40,ONT,1
863,863,1,3,4,22,WN,N292WN,25,ONT,1
864,864,1,3,4,20,WN,N273WN,39,ONT,1
865,865,1,3,4,18,WN,N654SW,14,ONT,1
866,866,1,3,4,18,WN,N773SA,6,ONT,1
867,867,1,3,4,19,WN,N460WN,67,ONT,1
868,868,1,3,4,15,WN,N385SW,43,ONT,1
869,869,1,3,4,22,WN,N409WN,43,ONT,1
870,870,1,3,4,8,WN,N684WN,10,ONT,1
871,871,1,3,4,14,WN,N480WN,14,ONT,1
872,872,1,3,4,18,WN,N690SW,18,ONT,1
873,873,1,3,4,12,WN,N301SW,30,ONT,1
874,874,1,3,4,10,WN,N742SW,8,ONT,1
875,875,1,3,4,16,WN,N788SA,48,ONT,1
876,876,1,3,4,21,WN,N257WN,44,ONT,1
877,877,1,3,4,22,WN,N795SW,73,ONT,1
878,878,1,3,4,17,WN,N633SW,18,ONT,1
879,879,1,3,4,12,WN,N212WN,8,ONT,1
880,880,1,3,4,18,WN,N345SA,23,ONT,1
881,881,1,3,4,20,WN,N645SW,21,ONT,1
882,882,1,3,4,14,WN,N313SW,22,ONT,1
883,883,1,3,4,21,WN,N265WN,36,ONT,1
884,884,1,3,4,18,WN,N456WN,33,ORF,1
885,885,1,3,4,15,WN,N454WN,13,ORF,1
886,886,1,3,4,11,WN,N257WN,21,ORF,1
887,887,1,3,4,8,WN,N434WN,29,ORF,1
888,888,1,3,4,7,WN,N791SW,81,ORF,2
889,889,1,3,4,17,WN,N392SW,31,ORF,2
890,890,1,3,4,13,WN,N405WN,64,ORF,5
891,891,1,3,4,10,WN,N391SW,61,ORF,2
892,892,1,3,4,19,WN,N785SW,16,ORF,2
893,893,1,3,4,7,WN,N729SW,6,ORF,2
894,894,1,3,4,17,WN,N754SW,9,ORF,2
895,895,1,3,4,14,WN,N661SW,77,ORF,2
896,896,1,3,4,20,WN,N749SW,52,PBI,2
897,897,1,3,4,16,WN,N459WN,37,PBI,2
898,898,1,3,4,19,WN,N237WN,28,PBI,3
899,899,1,3,4,15,WN,N388SW,13,PBI,2
900,900,1,3,4,19,WN,N340LV,7,PBI,1
901,901,1,3,4,14,WN,N649SW,41,PBI,1
902,902,1,3,4,11,WN,N755SA,21,PDX,3
903,903,1,3,4,14,WN,N229WN,18,PDX,1
904,904,1,3,4,17,WN,N378SW,22,PDX,1
905,905,1,3,4,16,WN,N258WN,54,PDX,1
906,906,1,3,4,13,WN,N632SW,17,PDX,1
907,907,1,3,4,21,WN,N449WN,42,PDX,1
908,908,1,3,4,10,WN,N627SW,6,PDX,2
909,909,1,3,4,21,WN,N678AA,19,PDX,2
910,910,1,3,4,15,WN,N692SW,46,PDX,2
911,911,1,3,4,11,WN,N660SW,16,PDX,2
912,912,1,3,4,14,WN,N717SA,56,PDX,4
913,913,1,3,4,21,WN,N427WN,89,PDX,2
914,914,1,3,4,19,WN,N629SW,70,PDX,2
915,915,1,3,4,15,WN,N292WN,12,PDX,2
916,916,1,3,4,12,WN,N766SW,27,PDX,2
917,917,1,3,4,12,WN,N619SW,14,PDX,3
918,918,1,3,4,19,WN,N328SW,70,PDX,3
919,919,1,3,4,7,WN,N796SW,6,PDX,3
920,920,1,3,4,20,WN,N239WN,76,PDX,1
921,921,1,3,4,15,WN,N686SW,20,PDX,1
922,922,1,3,4,20,WN,N619SW,44,PDX,2
923,923,1,3,4,16,WN,N344SW,38,PDX,2
924,924,1,3,4,12,WN,N337SW,17,PDX,2
925,925,1,3,4,18,WN,N618WN,28,PDX,2
926,926,1,3,4,11,WN,N484WN,11,PDX,2
927,927,1,3,4,8,WN,N622SW,17,PDX,2
928,928,1,3,4,14,WN,N312SW,9,PDX,1
929,929,1,3,4,9,WN,N762SW,7,PDX,1
930,930,1,3,4,12,WN,N385SW,17,PDX,1
931,931,1,3,4,19,WN,N344SW,140,PDX,1
932,932,1,3,4,21,WN,N660SW,42,PDX,1
933,933,1,3,4,16,WN,N321SW,19,PDX,1
934,934,1,3,4,19,WN,N635SW,11,PHL,2
935,935,1,3,4,14,WN,N421LV,11,PHL,2
936,936,1,3,4,21,WN,N743SW,7,PHL,1
937,937,1,3,4,15,WN,N259WN,14,PHL,1
938,938,1,3,4,13,WN,N363SW,20,PHL,2
939,939,1,3,4,19,WN,N656SW,29,PHL,2
940,940,1,3,4,9,WN,N677AA,41,PHL,2
941,941,1,3,4,11,WN,N370SW,38,PHL,3
942,942,1,3,4,18,WN,N614SW,32,PHL,3
943,943,1,3,4,20,WN,N665WN,22,PHL,2
944,944,1,3,4,15,WN,N290WN,38,PHL,5
945,945,1,3,4,16,WN,N346SW,77,PHL,2
946,946,1,3,4,10,WN,N663SW,19,PHL,2
947,947,1,3,4,18,WN,N388SW,25,PHL,2
948,948,1,3,4,21,WN,N209WN,37,PHL,2
949,949,1,3,4,11,WN,N659SW,14,PHL,2
950,950,1,3,4,16,WN,N251WN,23,PHL,2
951,951,1,3,4,21,WN,N213WN,29,PHL,2
952,952,1,3,4,20,WN,N435WN,27,PHL,2
953,953,1,3,4,17,WN,N900WN,11,PHL,2
954,954,1,3,4,10,WN,N901WN,23,PHL,2
955,955,1,3,4,13,WN,N446WN,19,PHL,2
956,956,1,3,4,11,WN,N482WN,6,PHL,1
957,957,1,3,4,15,WN,N604SW,44,PHL,1
958,958,1,3,4,21,WN,N791SW,11,PHL,1
959,959,1,3,4,16,WN,N237WN,45,PHL,2
960,960,1,3,4,9,WN,N394SW,21,PHL,2
961,961,1,3,4,17,WN,N759GS,26,PHL,5
962,962,1,3,4,11,WN,N282WN,22,PHL,5
963,963,1,3,4,17,WN,N791SW,63,PHL,1
964,964,1,3,4,14,WN,N791SW,74,PHL,1
965,965,1,3,4,22,WN,N350SW,28,PHL,1
966,966,1,3,4,11,WN,N789SW,10,PHL,1
967,967,1,3,4,10,WN,N347SW,23,PHL,1
968,968,1,3,4,20,WN,N793SA,39,PHL,1
969,969,1,3,4,13,WN,N237WN,41,PHL,1
970,970,1,3,4,15,WN,N614SW,27,PHL,1
971,971,1,3,4,18,WN,N206WN,8,PHL,1
972,972,1,3,4,19,WN,N604SW,65,PHL,1
973,973,1,3,4,9,WN,N770SA,14,PHL,1
974,974,1,3,4,12,WN,N771SA,28,PHL,1
975,975,1,3,4,20,WN,N521SW,45,PHL,2
976,976,1,3,4,15,WN,N369SW,44,PHL,2
977,977,1,3,4,7,WN,N727SW,6,PHL,2
978,978,1,3,4,22,WN,N610WN,40,PHX,1
979,979,1,3,4,15,WN,N506SW,33,PHX,1
980,980,1,3,4,18,WN,N637SW,81,PHX,1
981,981,1,3,4,12,WN,N396SW,11,PHX,1
982,982,1,3,4,20,WN,N396SW,15,PHX,1
983,983,1,3,4,15,WN,N379SW,14,PHX,1
984,984,1,3,4,17,WN,N602SW,28,PHX,1
985,985,1,3,4,12,WN,N353SW,8,PHX,2
986,986,1,3,4,21,WN,N773SA,7,PHX,2
987,987,1,3,4,16,WN,N519SW,21,PHX,2
988,988,1,3,4,9,WN,N323SW,18,PHX,2
989,989,1,3,4,20,WN,N431WN,22,PHX,3
990,990,1,3,4,21,WN,N269WN,40,PHX,3
991,991,1,3,4,16,WN,N400WN,74,PHX,3
992,992,1,3,4,13,WN,N202WN,26,PHX,3
